iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AGO,Africa,Angola,2021/1/3,17642,34,57.429,408,1,1.286,519.898,1.002,1.692,12.023,0.029,0.038,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/4,17684,42,55.429,408,0,0.714,521.135,1.238,1.633,12.023,0,0.021,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/5,17756,72,55,410,2,1,523.257,2.122,1.621,12.082,0.059,0.029,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/6,17864,108,61.571,413,3,1.143,526.44,3.183,1.814,12.171,0.088,0.034,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/7,17974,110,60.143,413,0,1.143,529.681,3.242,1.772,12.171,0,0.034,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/8,18066,92,71.143,415,2,1.429,532.393,2.711,2.097,12.23,0.059,0.042,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/9,18156,90,78.286,416,1,1.286,535.045,2.652,2.307,12.259,0.029,0.038,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/10,18193,37,78.714,416,0,1.143,536.135,1.09,2.32,12.259,0,0.034,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/11,18254,61,81.429,420,4,1.714,537.933,1.798,2.4,12.377,0.118,0.051,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/12,18343,89,83.857,422,2,1.714,540.555,2.623,2.471,12.436,0.059,0.051,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/13,18425,82,80.143,424,2,1.571,542.972,2.416,2.362,12.495,0.059,0.046,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/14,18613,188,91.286,425,1,1.714,548.512,5.54,2.69,12.524,0.029,0.051,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/15,18679,66,87.571,428,3,1.857,550.457,1.945,2.581,12.613,0.088,0.055,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/16,18765,86,87,431,3,2.143,552.992,2.534,2.564,12.701,0.088,0.063,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/17,18875,110,97.429,436,5,2.857,556.233,3.242,2.871,12.849,0.147,0.084,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/18,18926,51,96,439,3,2.714,557.736,1.503,2.829,12.937,0.088,0.08,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/19,19011,85,95.429,442,3,2.857,560.241,2.505,2.812,13.025,0.088,0.084,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/20,19093,82,95.429,444,2,2.857,562.657,2.416,2.812,13.084,0.059,0.084,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/21,19177,84,80.571,448,4,3.286,565.133,2.475,2.374,13.202,0.118,0.097,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/22,19269,92,84.286,452,4,3.429,567.844,2.711,2.484,13.32,0.118,0.101,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/23,19367,98,86,457,5,3.714,570.732,2.888,2.534,13.467,0.147,0.109,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/24,19399,32,74.857,459,2,3.286,571.675,0.943,2.206,13.526,0.059,0.097,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/25,19476,77,78.571,461,2,3.143,573.944,2.269,2.315,13.585,0.059,0.093,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/26,19553,77,77.429,462,1,2.857,576.213,2.269,2.282,13.615,0.029,0.084,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/27,19580,27,69.571,462,0,2.571,577.009,0.796,2.05,13.615,0,0.076,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/28,19672,92,70.714,464,2,2.286,579.72,2.711,2.084,13.674,0.059,0.067,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/29,19723,51,64.857,464,0,1.714,581.223,1.503,1.911,13.674,0,0.051,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/30,19782,59,59.286,464,0,1,582.962,1.739,1.747,13.674,0,0.029,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/1/31,19796,14,56.714,466,2,1,583.374,0.413,1.671,13.733,0.059,0.029,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/2/1,19829,33,50.429,466,0,0.714,584.347,0.972,1.486,13.733,0,0.021,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/2/2,19900,71,49.571,468,2,0.857,586.439,2.092,1.461,13.792,0.059,0.025,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/2/3,19937,37,51,470,2,1.143,587.53,1.09,1.503,13.851,0.059,0.034,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/2/4,19996,59,46.286,473,3,1.286,589.268,1.739,1.364,13.939,0.088,0.038,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/2/5,20030,34,43.857,474,1,1.429,590.27,1.002,1.292,13.968,0.029,0.042,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.11,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/2/6,20062,32,40,475,1,1.571,591.213,0.943,1.179,13.998,0.029,0.046,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.11,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/2/7,20086,24,41.429,475,0,1.286,591.921,0.707,1.221,13.998,0,0.038,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.11,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/2/8,20112,26,40.429,475,0,1.286,592.687,0.766,1.191,13.998,0,0.038,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.11,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/2/9,20163,51,37.571,478,3,1.429,594.19,1.503,1.107,14.086,0.088,0.042,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.11,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/2/10,20210,47,39,487,9,2.429,595.575,1.385,1.149,14.352,0.265,0.072,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.11,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/2/11,20261,51,37.857,487,0,2,597.078,1.503,1.116,14.352,0,0.059,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.11,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/2/12,20294,33,37.714,490,3,2.286,598.05,0.972,1.111,14.44,0.088,0.067,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.11,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/2/13,20329,35,38.143,491,1,2.286,599.082,1.031,1.124,14.469,0.029,0.067,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.11,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/2/14,20366,37,40,492,1,2.429,600.172,1.09,1.179,14.499,0.029,0.072,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.11,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/2/15,20381,15,38.429,493,1,2.571,600.614,0.442,1.132,14.528,0.029,0.076,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.11,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/2/16,20389,8,32.286,494,1,2.286,600.85,0.236,0.951,14.558,0.029,0.067,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/2/17,20400,11,27.143,496,2,1.286,601.174,0.324,0.8,14.617,0.059,0.038,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/2/18,20452,52,27.286,498,2,1.571,602.706,1.532,0.804,14.676,0.059,0.046,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
AGO,Africa,Angola,2021/2/19,20478,26,26.286,498,0,1.143,603.472,0.766,0.775,14.676,0,0.034,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,
